Epoch	TrainError	TrainCCR	TestCCR
405 0.144406 57.7778 50
406 0.144399 53.1111 51.3333
407 0.144303 57.7778 50
408 0.144363 53.1111 51
409 0.144253 58.3333 50
410 0.144452 53 50.3333
411 0.144248 58.2222 50
412 0.144624 51.4444 51
413 0.144456 58.4444 50
414 0.145247 51 52.6667
415 0.145838 57.4444 50.3333
416 0.148684 50.1111 51.3333
417 0.156164 50.3333 49
418 0.144953 51.1111 53
419 0.14441 53.4444 54
420 0.143961 53.3333 50.6667
421 0.143634 54.3333 51.3333
422 0.143492 55.3333 51
423 0.143403 55 51
424 0.143328 55.2222 49.6667
425 0.143261 55 49.6667
426 0.143201 56.2222 50
427 0.143148 55 49.6667
428 0.143107 58 50
429 0.143099 54.5556 51
430 0.143146 58.3333 49.6667
431 0.143492 52.7778 50.6667
432 0.14346 58.6667 51
433 0.144789 51.8889 51.3333
434 0.146323 56 51
435 0.150996 49.8889 51.3333
436 0.161534 49.6667 47
437 0.145853 55.6667 51.3333
438 0.144407 50.8889 52.6667
439 0.14341 55.3333 52.6667
440 0.143092 56.7778 52
441 0.142985 57.1111 52
442 0.142907 56.3333 51.6667
443 0.142845 57.8889 52
444 0.14281 55 51.3333
445 0.142778 58.2222 50.3333
446 0.142845 54.4444 50.3333
447 0.14277 58.2222 51.6667
448 0.143012 53.7778 50.6667
449 0.142756 58.6667 51.3333
450 0.143098 53 51
451 0.142898 59.2222 52
452 0.143587 52.8889 49.3333
453 0.143441 58.2222 51.3333
454 0.14477 51.7778 52.3333
455 0.146527 55.1111 48.3333
456 0.149267 49.2222 51
457 0.15885 50.2222 47.3333
458 0.144415 54.8889 52.3333
459 0.143472 53.8889 55.3333
460 0.14319 53.3333 55
461 0.142946 53.5556 53
462 0.14269 54.3333 51
463 0.142463 56.3333 51.3333
464 0.142307 56.8889 51.6667
465 0.142197 56.8889 51.6667
466 0.14211 57.8889 51.6667
467 0.142037 57.8889 51.6667
468 0.141972 58 52
469 0.141921 57.5556 51
470 0.141905 58.2222 50.6667
471 0.142069 55.7778 50.6667
472 0.142396 59.3333 51.6667
473 0.144286 52.5556 51.6667
474 0.146843 54.7778 48
475 0.147432 51.3333 51.3333
476 0.155178 52.1111 49
477 0.143106 55 54
478 0.142701 54.7778 53.6667
479 0.142506 54.7778 53
480 0.142369 54.6667 55.6667
481 0.142241 55.6667 52.6667
482 0.142102 56 52.6667
483 0.141943 56.4444 52
484 0.141776 57 52
485 0.141637 57.6667 52
486 0.141539 58.1111 51
487 0.141469 58.3333 50.6667
488 0.14142 57.6667 51
489 0.141401 58.4444 51.6667
490 0.141502 56 51
491 0.141679 59.4444 53
492 0.14266 53.3333 52.3333
493 0.142337 58.5556 52.3333
494 0.143476 52.8889 52.6667
495 0.144798 55.1111 47.6667
496 0.145201 51.6667 51.3333
497 0.15032 52.1111 48
498 0.142279 52.8889 56.6667
499 0.14175 55.8889 52
500 0.141566 55.7778 53

Confusion Matrix[ExpectedClass][ObtainedClass]
2129720550	62554	2129727482	36833	256565351	47280	
2129710048	122937	2129711265	38221	773	2206	
2129710048	34642	2129762145	36991	3123	38501	
2129710048	43430	2129712530	116257	1369	1816	
2129710048	37107	2129752901	36955	20123	28316	
2129710048	33439	2129756745	35807	1186	48225	
