Epoch	TrainError	TrainCCR	TestCCR
434 0.161787 100 100
435 0.161722 100 100
436 0.161658 100 100
437 0.161594 100 100
438 0.161531 100 100
439 0.161469 100 100
440 0.161407 100 100
441 0.161346 100 100
442 0.161286 100 100
443 0.161226 100 100
444 0.161167 100 100
445 0.161109 100 100
446 0.161051 100 100
447 0.160995 100 100
448 0.160938 100 100
449 0.160883 100 100
450 0.160828 100 100
451 0.160774 100 100
452 0.160721 100 100
453 0.160669 100 100
454 0.160617 100 100
455 0.160566 100 100
456 0.160516 100 100
457 0.160466 100 100
458 0.160418 100 100
459 0.16037 100 100
460 0.160323 100 100
461 0.160276 100 100
462 0.160231 100 100
463 0.160186 100 100
464 0.160142 100 100
465 0.160099 100 100
466 0.160057 100 100
467 0.160015 100 100
468 0.159975 100 100
469 0.159935 100 100
470 0.159896 100 100
471 0.159858 100 100
472 0.159822 100 100
473 0.159786 100 100
474 0.159751 100 100
475 0.159717 100 100
476 0.159684 100 100
477 0.159653 100 100
478 0.159623 100 100
479 0.159594 100 100
480 0.159566 100 100
481 0.15954 100 100
482 0.159515 100 100
483 0.159492 100 100
484 0.159471 100 100
485 0.159451 100 100
486 0.159434 100 100
487 0.159418 100 100
488 0.159405 100 100
489 0.159395 100 100
490 0.159387 100 100
491 0.159382 100 100
492 0.15938 100 100
493 0.159382 100 100
494 0.159386 100 100
495 0.159394 100 100
496 0.159405 100 100
497 0.159419 100 100
498 0.159435 100 100
499 0.159453 100 100
500 0.159471 100 100
501 0.159488 100 100
502 0.159502 100 100
503 0.159512 100 100
504 0.159517 100 100
505 0.159514 100 100
506 0.159503 100 100
507 0.159484 100 100
508 0.159455 100 100
509 0.159418 100 100
510 0.159373 100 100
511 0.15932 100 100
512 0.15926 100 100
513 0.159195 100 100
514 0.159123 100 100
515 0.159048 100 100
516 0.158968 100 100
517 0.158886 100 100
518 0.158802 100 100
519 0.158715 100 100
520 0.158629 100 100
521 0.158541 100 100
522 0.158454 100 100
523 0.158368 100 100
524 0.158283 100 100
525 0.1582 100 100
526 0.158118 100 100
527 0.158039 100 100
528 0.157962 100 100
529 0.157887 100 100
530 0.157815 100 100
531 0.157746 100 100
532 0.15768 100 100
533 0.157616 100 100
534 0.157556 100 100
535 0.157498 100 100
536 0.157443 100 100
537 0.15739 100 100
538 0.15734 100 100
539 0.157293 100 100
