Epoch	TrainError	TrainCCR	TestCCR
577 0.00116572 100 100
578 0.00116359 100 100
579 0.00116148 100 100
580 0.00115937 100 100
581 0.00115727 100 100
582 0.00115518 100 100
583 0.0011531 100 100
584 0.00115102 100 100
585 0.00114895 100 100
586 0.00114688 100 100
587 0.00114483 100 100
588 0.00114278 100 100
589 0.00114073 100 100
590 0.0011387 100 100
591 0.00113667 100 100
592 0.00113465 100 100
593 0.00113263 100 100
594 0.00113062 100 100
595 0.00112862 100 100
596 0.00112663 100 100
597 0.00112464 100 100
598 0.00112266 100 100
599 0.00112068 100 100
600 0.00111871 100 100
601 0.00111675 100 100
602 0.00111479 100 100
603 0.00111285 100 100
604 0.0011109 100 100
605 0.00110897 100 100
606 0.00110704 100 100
607 0.00110511 100 100
608 0.0011032 100 100
609 0.00110129 100 100
610 0.00109938 100 100
611 0.00109748 100 100
612 0.00109559 100 100
613 0.0010937 100 100
614 0.00109182 100 100
615 0.00108995 100 100
616 0.00108808 100 100
617 0.00108622 100 100
618 0.00108437 100 100
619 0.00108252 100 100
620 0.00108067 100 100
621 0.00107884 100 100
622 0.001077 100 100
623 0.00107518 100 100
624 0.00107336 100 100
625 0.00107154 100 100
626 0.00106974 100 100
627 0.00106793 100 100
628 0.00106614 100 100
629 0.00106435 100 100
630 0.00106256 100 100
631 0.00106078 100 100
632 0.00105901 100 100
633 0.00105724 100 100
634 0.00105548 100 100
635 0.00105372 100 100
636 0.00105197 100 100
637 0.00105022 100 100
638 0.00104848 100 100
639 0.00104675 100 100
640 0.00104502 100 100
641 0.00104329 100 100
642 0.00104157 100 100
643 0.00103986 100 100
644 0.00103815 100 100
645 0.00103645 100 100
646 0.00103475 100 100
647 0.00103306 100 100
648 0.00103137 100 100
649 0.00102969 100 100
650 0.00102801 100 100
651 0.00102634 100 100
652 0.00102467 100 100
653 0.00102301 100 100
654 0.00102136 100 100
655 0.00101971 100 100
656 0.00101806 100 100
657 0.00101642 100 100
658 0.00101478 100 100
659 0.00101315 100 100
660 0.00101153 100 100
661 0.00100991 100 100
662 0.00100829 100 100
663 0.00100668 100 100
664 0.00100507 100 100
665 0.00100347 100 100
666 0.00100187 100 100
667 0.00100028 100 100
668 0.000998695 100 100
669 0.000997113 100 100
670 0.000995535 100 100
671 0.000993963 100 100
672 0.000992395 100 100
673 0.000990831 100 100
674 0.000989272 100 100
675 0.000987718 100 100
676 0.000986169 100 100
677 0.000984624 100 100
678 0.000983084 100 100
679 0.000981548 100 100
680 0.000980017 100 100
681 0.000978491 100 100
682 0.000976969 100 100
683 0.000975451 100 100
684 0.000973938 100 100
685 0.000972429 100 100
686 0.000970925 100 100
687 0.000969425 100 100
688 0.00096793 100 100
689 0.000966439 100 100
690 0.000964952 100 100
691 0.000963469 100 100
692 0.000961991 100 100
693 0.000960518 100 100
694 0.000959048 100 100
695 0.000957583 100 100
696 0.000956122 100 100
697 0.000954665 100 100
698 0.000953213 100 100
699 0.000951764 100 100
700 0.00095032 100 100
701 0.00094888 100 100
702 0.000947444 100 100
703 0.000946013 100 100
704 0.000944585 100 100
705 0.000943161 100 100
706 0.000941742 100 100
707 0.000940326 100 100
708 0.000938915 100 100
709 0.000937508 100 100
710 0.000936104 100 100
711 0.000934705 100 100
712 0.000933309 100 100
713 0.000931918 100 100
714 0.00093053 100 100
715 0.000929147 100 100
716 0.000927767 100 100
717 0.000926391 100 100
718 0.000925019 100 100
719 0.000923651 100 100
720 0.000922286 100 100
721 0.000920926 100 100
722 0.000919569 100 100
723 0.000918216 100 100
724 0.000916867 100 100
725 0.000915522 100 100
726 0.00091418 100 100
727 0.000912842 100 100
728 0.000911508 100 100
729 0.000910178 100 100
730 0.000908851 100 100
731 0.000907528 100 100
732 0.000906208 100 100
733 0.000904893 100 100
734 0.00090358 100 100
735 0.000902272 100 100
736 0.000900967 100 100
737 0.000899665 100 100
738 0.000898368 100 100
739 0.000897073 100 100
740 0.000895783 100 100
741 0.000894495 100 100
742 0.000893212 100 100
743 0.000891931 100 100
744 0.000890655 100 100
745 0.000889381 100 100
746 0.000888111 100 100
747 0.000886845 100 100
748 0.000885582 100 100
749 0.000884322 100 100
750 0.000883066 100 100
751 0.000881814 100 100
752 0.000880564 100 100
753 0.000879318 100 100
754 0.000878075 100 100
755 0.000876836 100 100
756 0.0008756 100 100
757 0.000874367 100 100
758 0.000873138 100 100
759 0.000871912 100 100
760 0.000870689 100 100
761 0.000869469 100 100
762 0.000868253 100 100
763 0.000867039 100 100
764 0.000865829 100 100
765 0.000864623 100 100
766 0.000863419 100 100
767 0.000862219 100 100
768 0.000861022 100 100
769 0.000859827 100 100
770 0.000858637 100 100
771 0.000857449 100 100
772 0.000856264 100 100
